cohort,age_band,bin,combination,drug_names,interaction_size,mean_combined_importance,sum_combined_importance,best_rank,worst_rank,patient_rule_profile_support,strict_rule_support,evidence_type,interpretation_limit
non_opioid_ed,45_54,low,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN,ALPRAZOLAM + AMOXICILLIN,2,0.0029530363845934,0.0059060727691868,8,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MELOXICAM|item_drug_NAPROXEN,LISINOPRIL + MELOXICAM + NAPROXEN,3,0.006520731562823266,0.0195621946884698,4,17,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,LISINOPRIL + MELOXICAM + OMEPRAZOLE,3,0.0072362073812784,0.0217086221438352,4,13,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MELOXICAM|item_drug_PREDNISONE,LISINOPRIL + MELOXICAM + PREDNISONE,3,0.0068516959354296665,0.020555087806289,4,13,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MELOXICAM|item_drug_SIMVASTATIN,LISINOPRIL + MELOXICAM + SIMVASTATIN,3,0.0070312371054444675,0.0210937113163334,4,13,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MELOXICAM|item_drug_VIAGRA,LISINOPRIL + MELOXICAM + VIAGRA,3,0.006697726901785768,0.020093180705357302,4,14,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MELOXICAM|item_drug_ZOSTAVAX,LISINOPRIL + MELOXICAM + ZOSTAVAX,3,0.006514583720034766,0.0195437511601043,4,18,1979,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MUPIROCIN|item_drug_NAPROXEN,LISINOPRIL + MUPIROCIN + NAPROXEN,3,0.0066304904331199,0.0198914712993597,4,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MUPIROCIN|item_drug_OMEPRAZOLE,LISINOPRIL + MUPIROCIN + OMEPRAZOLE,3,0.007345966251575034,0.022037898754725102,4,10,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MUPIROCIN|item_drug_PREDNISONE,LISINOPRIL + MUPIROCIN + PREDNISONE,3,0.0069614548057263005,0.0208843644171789,4,12,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MUPIROCIN|item_drug_SIMVASTATIN,LISINOPRIL + MUPIROCIN + SIMVASTATIN,3,0.007140995975741101,0.021422987927223303,4,10,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MUPIROCIN|item_drug_VIAGRA,LISINOPRIL + MUPIROCIN + VIAGRA,3,0.0068074857720824,0.0204224573162472,4,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_MUPIROCIN|item_drug_ZOSTAVAX,LISINOPRIL + MUPIROCIN + ZOSTAVAX,3,0.0066243425903314,0.0198730277709942,4,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,LISINOPRIL + NAPROXEN + OMEPRAZOLE,3,0.0069317329312182,0.0207951987936546,4,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_NAPROXEN|item_drug_PREDNISONE,LISINOPRIL + NAPROXEN + PREDNISONE,3,0.006547221485369467,0.0196416644561084,4,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_NAPROXEN|item_drug_SIMVASTATIN,LISINOPRIL + NAPROXEN + SIMVASTATIN,3,0.0067267626553842675,0.020180287966152802,4,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_NAPROXEN|item_drug_VIAGRA,LISINOPRIL + NAPROXEN + VIAGRA,3,0.006393252451725566,0.0191797573551767,4,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_NAPROXEN|item_drug_ZOSTAVAX,LISINOPRIL + NAPROXEN + ZOSTAVAX,3,0.006210109269974566,0.0186303278099237,4,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_OMEPRAZOLE|item_drug_PREDNISONE,LISINOPRIL + OMEPRAZOLE + PREDNISONE,3,0.0072626973038246,0.0217880919114738,4,12,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN,LISINOPRIL + OMEPRAZOLE + SIMVASTATIN,3,0.0074422384738393995,0.0223267154215182,4,9,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_OMEPRAZOLE|item_drug_VIAGRA,LISINOPRIL + OMEPRAZOLE + VIAGRA,3,0.0071087282701807,0.0213261848105421,4,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_OMEPRAZOLE|item_drug_ZOSTAVAX,LISINOPRIL + OMEPRAZOLE + ZOSTAVAX,3,0.0069255850884297,0.0207767552652891,4,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_PREDNISONE|item_drug_SIMVASTATIN,LISINOPRIL + PREDNISONE + SIMVASTATIN,3,0.007057727027990668,0.021173181083972002,4,12,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_PREDNISONE|item_drug_VIAGRA,LISINOPRIL + PREDNISONE + VIAGRA,3,0.006724216824331966,0.0201726504729959,4,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_PREDNISONE|item_drug_ZOSTAVAX,LISINOPRIL + PREDNISONE + ZOSTAVAX,3,0.006541073642580966,0.0196232209277429,4,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_SIMVASTATIN|item_drug_VIAGRA,LISINOPRIL + SIMVASTATIN + VIAGRA,3,0.006903757994346767,0.0207112739830403,4,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_SIMVASTATIN|item_drug_ZOSTAVAX,LISINOPRIL + SIMVASTATIN + ZOSTAVAX,3,0.006720614812595767,0.0201618444377873,4,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_LISINOPRIL|item_drug_VIAGRA|item_drug_ZOSTAVAX,LISINOPRIL + VIAGRA + ZOSTAVAX,3,0.006387104608937068,0.019161313826811202,4,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_MUPIROCIN|item_drug_NAPROXEN,MELOXICAM + MUPIROCIN + NAPROXEN,3,0.0015237622420314334,0.0045712867260943,10,17,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_MUPIROCIN|item_drug_OMEPRAZOLE,MELOXICAM + MUPIROCIN + OMEPRAZOLE,3,0.002239238060486567,0.0067177141814597,7,13,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_MUPIROCIN|item_drug_PREDNISONE,MELOXICAM + MUPIROCIN + PREDNISONE,3,0.0018547266146378336,0.0055641798439135005,10,13,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_MUPIROCIN|item_drug_SIMVASTATIN,MELOXICAM + MUPIROCIN + SIMVASTATIN,3,0.0020342677846526334,0.0061028033539579,9,13,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_MUPIROCIN|item_drug_VIAGRA,MELOXICAM + MUPIROCIN + VIAGRA,3,0.0017007575809939335,0.005102272742981801,10,14,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_MUPIROCIN|item_drug_ZOSTAVAX,MELOXICAM + MUPIROCIN + ZOSTAVAX,3,0.0015176143992429334,0.0045528431977288,10,18,1979,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,MELOXICAM + NAPROXEN + OMEPRAZOLE,3,0.0018250047401297334,0.0054750142203892,7,17,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_NAPROXEN|item_drug_PREDNISONE,MELOXICAM + NAPROXEN + PREDNISONE,3,0.001440493294281,0.004321479882843,12,17,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_NAPROXEN|item_drug_SIMVASTATIN,MELOXICAM + NAPROXEN + SIMVASTATIN,3,0.0016200344642958,0.0048601033928874,9,17,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_NAPROXEN|item_drug_VIAGRA,MELOXICAM + NAPROXEN + VIAGRA,3,0.0012865242606371,0.0038595727819113,13,17,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_NAPROXEN|item_drug_ZOSTAVAX,MELOXICAM + NAPROXEN + ZOSTAVAX,3,0.0011033810788861,0.0033101432366583,13,18,1979,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_OMEPRAZOLE|item_drug_PREDNISONE,MELOXICAM + OMEPRAZOLE + PREDNISONE,3,0.002155969112736133,0.0064679073382084,7,13,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN,MELOXICAM + OMEPRAZOLE + SIMVASTATIN,3,0.002335510282750933,0.0070065308482528,7,13,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_OMEPRAZOLE|item_drug_VIAGRA,MELOXICAM + OMEPRAZOLE + VIAGRA,3,0.0020020000790922335,0.0060060002372767,7,14,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_OMEPRAZOLE|item_drug_ZOSTAVAX,MELOXICAM + OMEPRAZOLE + ZOSTAVAX,3,0.0018188568973412332,0.0054565706920237,7,18,1979,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_PREDNISONE|item_drug_SIMVASTATIN,MELOXICAM + PREDNISONE + SIMVASTATIN,3,0.0019509988369022001,0.0058529965107066,9,13,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_PREDNISONE|item_drug_VIAGRA,MELOXICAM + PREDNISONE + VIAGRA,3,0.0016174886332435002,0.0048524658997305,12,14,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_PREDNISONE|item_drug_ZOSTAVAX,MELOXICAM + PREDNISONE + ZOSTAVAX,3,0.0014343454514925,0.0043030363544775,12,18,1979,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_SIMVASTATIN|item_drug_VIAGRA,MELOXICAM + SIMVASTATIN + VIAGRA,3,0.0017970298032582998,0.0053910894097749,9,14,1999,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_SIMVASTATIN|item_drug_ZOSTAVAX,MELOXICAM + SIMVASTATIN + ZOSTAVAX,3,0.0016138866215073,0.0048416598645219,9,18,1979,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MELOXICAM|item_drug_VIAGRA|item_drug_ZOSTAVAX,MELOXICAM + VIAGRA + ZOSTAVAX,3,0.0012803764178486,0.0038411292535458002,13,18,1979,1939,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,MUPIROCIN + NAPROXEN + OMEPRAZOLE,3,0.0019347636104263667,0.0058042908312791,7,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_NAPROXEN|item_drug_PREDNISONE,MUPIROCIN + NAPROXEN + PREDNISONE,3,0.0015502521645776336,0.004650756493732901,10,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_NAPROXEN|item_drug_SIMVASTATIN,MUPIROCIN + NAPROXEN + SIMVASTATIN,3,0.0017297933345924333,0.0051893800037773,9,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_NAPROXEN|item_drug_VIAGRA,MUPIROCIN + NAPROXEN + VIAGRA,3,0.0013962831309337334,0.0041888493928012,10,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_NAPROXEN|item_drug_ZOSTAVAX,MUPIROCIN + NAPROXEN + ZOSTAVAX,3,0.0012131399491827333,0.0036394198475482,10,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_OMEPRAZOLE|item_drug_PREDNISONE,MUPIROCIN + OMEPRAZOLE + PREDNISONE,3,0.0022657279830327667,0.0067971839490983,7,12,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN,MUPIROCIN + OMEPRAZOLE + SIMVASTATIN,3,0.0024452691530475667,0.0073358074591427,7,10,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_OMEPRAZOLE|item_drug_VIAGRA,MUPIROCIN + OMEPRAZOLE + VIAGRA,3,0.0021117589493888666,0.0063352768481666,7,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_OMEPRAZOLE|item_drug_ZOSTAVAX,MUPIROCIN + OMEPRAZOLE + ZOSTAVAX,3,0.0019286157676378665,0.0057858473029136,7,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_PREDNISONE|item_drug_SIMVASTATIN,MUPIROCIN + PREDNISONE + SIMVASTATIN,3,0.0020607577071988336,0.0061822731215965005,9,12,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_PREDNISONE|item_drug_VIAGRA,MUPIROCIN + PREDNISONE + VIAGRA,3,0.0017272475035401335,0.005181742510620401,10,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_PREDNISONE|item_drug_ZOSTAVAX,MUPIROCIN + PREDNISONE + ZOSTAVAX,3,0.0015441043217891335,0.0046323129653674,10,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_SIMVASTATIN|item_drug_VIAGRA,MUPIROCIN + SIMVASTATIN + VIAGRA,3,0.0019067886735549336,0.005720366020664801,9,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_SIMVASTATIN|item_drug_ZOSTAVAX,MUPIROCIN + SIMVASTATIN + ZOSTAVAX,3,0.0017236454918039335,0.0051709364754118,9,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_MUPIROCIN|item_drug_VIAGRA|item_drug_ZOSTAVAX,MUPIROCIN + VIAGRA + ZOSTAVAX,3,0.0013901352881452334,0.0041704058644357,10,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_NAPROXEN|item_drug_OMEPRAZOLE|item_drug_PREDNISONE,NAPROXEN + OMEPRAZOLE + PREDNISONE,3,0.0018514946626759334,0.0055544839880278,7,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_NAPROXEN|item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN,NAPROXEN + OMEPRAZOLE + SIMVASTATIN,3,0.0020310358326907333,0.0060931074980722,7,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_NAPROXEN|item_drug_OMEPRAZOLE|item_drug_VIAGRA,NAPROXEN + OMEPRAZOLE + VIAGRA,3,0.0016975256290320334,0.0050925768870961,7,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_NAPROXEN|item_drug_OMEPRAZOLE|item_drug_ZOSTAVAX,NAPROXEN + OMEPRAZOLE + ZOSTAVAX,3,0.0015143824472810333,0.0045431473418431,7,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_NAPROXEN|item_drug_PREDNISONE|item_drug_SIMVASTATIN,NAPROXEN + PREDNISONE + SIMVASTATIN,3,0.001646524386842,0.004939573160526,9,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_NAPROXEN|item_drug_PREDNISONE|item_drug_VIAGRA,NAPROXEN + PREDNISONE + VIAGRA,3,0.0013130141831833003,0.003939042549549901,12,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_NAPROXEN|item_drug_PREDNISONE|item_drug_ZOSTAVAX,NAPROXEN + PREDNISONE + ZOSTAVAX,3,0.0011298710014323,0.0033896130042969,12,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_NAPROXEN|item_drug_SIMVASTATIN|item_drug_VIAGRA,NAPROXEN + SIMVASTATIN + VIAGRA,3,0.0014925553531981,0.0044776660595943,9,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_NAPROXEN|item_drug_SIMVASTATIN|item_drug_ZOSTAVAX,NAPROXEN + SIMVASTATIN + ZOSTAVAX,3,0.0013094121714471,0.0039282365143413,9,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_NAPROXEN|item_drug_VIAGRA|item_drug_ZOSTAVAX,NAPROXEN + VIAGRA + ZOSTAVAX,3,0.0009759019677884,0.0029277059033652,14,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_OMEPRAZOLE|item_drug_PREDNISONE|item_drug_SIMVASTATIN,OMEPRAZOLE + PREDNISONE + SIMVASTATIN,3,0.0023620002052971334,0.0070860006158914,7,12,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_OMEPRAZOLE|item_drug_PREDNISONE|item_drug_VIAGRA,OMEPRAZOLE + PREDNISONE + VIAGRA,3,0.0020284900016384333,0.0060854700049153,7,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_OMEPRAZOLE|item_drug_PREDNISONE|item_drug_ZOSTAVAX,OMEPRAZOLE + PREDNISONE + ZOSTAVAX,3,0.0018453468198874334,0.0055360404596623,7,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN|item_drug_VIAGRA,OMEPRAZOLE + SIMVASTATIN + VIAGRA,3,0.0022080311716532334,0.0066240935149597,7,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN|item_drug_ZOSTAVAX,OMEPRAZOLE + SIMVASTATIN + ZOSTAVAX,3,0.002024887989902233,0.0060746639697067,7,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_OMEPRAZOLE|item_drug_VIAGRA|item_drug_ZOSTAVAX,OMEPRAZOLE + VIAGRA + ZOSTAVAX,3,0.0016913777862435332,0.0050741333587306,7,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_PREDNISONE|item_drug_SIMVASTATIN|item_drug_VIAGRA,PREDNISONE + SIMVASTATIN + VIAGRA,3,0.0018235197258045,0.0054705591774135,9,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,55_64,low,item_drug_PREDNISONE|item_drug_SIMVASTATIN|item_drug_ZOSTAVAX,PREDNISONE + SIMVASTATIN + ZOSTAVAX,3,0.0016403765440535,0.0049211296321605,9,18,1980,1980,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
